Generation,Min,Max,Mean,Evals
Trial 0 final result: after 50000 generations the shortest path is: 803
Trial 0 Shortest path: 45, 27, 52, 34, 46, 4, 75, 76, 68, 6, 51, 17, 58, 10, 72, 39, 9, 40, 12, 26, 7, 35, 14, 59, 19, 67, 23, 56, 41, 42, 64, 43, 49, 24, 18, 50, 63, 22, 28, 61, 69, 71, 60, 70, 20, 36, 47, 21, 74, 48, 29, 30, 2, 62, 73, 33, 16, 3, 32, 38, 54, 13, 57, 15, 37, 5, 8, 53, 11, 66, 65, 31, 55, 25, 44, 
Trial 0 begin summary section
23561,1569,816,1296.29,0
23562,1591,816,1298.29,0
23563,1611,816,1301.58,0
23564,1563,816,1297.6,0
23565,1604,816,1279.25,0
23566,1558,816,1262.53,0
23567,1606,816,1253.5,0
23568,1581,816,1223.78,0
23569,1513,816,1207.05,0
23570,1583,816,1219.93,0
23571,1609,816,1239.5,0
23572,1596,816,1232.36,0
23573,1541,816,1241.31,0
23574,1551,816,1255.44,0
23575,1515,816,1264.48,0
23576,1547,816,1280.49,0
23577,1558,816,1291.89,0
23578,1624,816,1298.36,0
23579,1595,816,1298.37,0
23580,1620,816,1317.92,0
23581,1628,816,1336.84,0
23582,1589,816,1341.05,0
23583,1576,816,1350.94,0
23584,1605,816,1317.91,0
23585,1573,816,1308.68,0
23586,1603,816,1303.67,0
23587,1626,816,1285.62,0
23588,1609,816,1314.95,0
23589,1610,816,1306.15,0
23590,1679,816,1299.76,0
23591,1693,816,1290.32,0
23592,1683,816,1259.96,0
23593,1693,816,1267.36,0
23594,1692,816,1277.23,0
23595,1695,816,1294.25,0
23596,1675,816,1285.09,0
23597,1616,816,1290.95,0
23598,1618,816,1278.94,0
23599,1631,816,1274.46,0
23600,1681,816,1283.98,0
23601,1668,816,1281.99,0
23602,1647,816,1263.7,0
23603,1660,816,1266.27,0
23604,1668,816,1268.22,0
23605,1614,816,1283.65,0
23606,1582,816,1283.6,0
23607,1621,816,1306.91,0
23608,1664,816,1317.36,0
23609,1662,816,1299.1,0
23610,1695,816,1303.64,0
23611,1652,816,1294.31,0
23612,1630,816,1289.17,0
23613,1629,816,1291.5,0
23614,1628,816,1275.64,0
23615,1560,816,1276.68,0
23616,1568,816,1276.9,0
23617,1606,816,1274.7,0
23618,1581,816,1259.16,0
23619,1570,816,1239.48,0
23620,1588,816,1256.07,0
23621,1599,816,1251.4,0
23622,1512,816,1255.63,0
23623,1531,816,1258.94,0
23624,1550,816,1253.7,0
23625,1490,816,1248.93,0
23626,1506,816,1248.34,0
23627,1488,816,1241.27,0
23628,1557,816,1238.82,0
23629,1525,816,1246.09,0
23630,1504,816,1241.77,0
23631,1564,816,1243.32,0
23632,1603,816,1252.71,0
23633,1593,816,1251.83,0
23634,1595,816,1228.28,0
23635,1560,816,1226.14,0
23636,1599,816,1225.39,0
23637,1594,816,1232.43,0
23638,1527,816,1257,0
23639,1553,816,1277.88,0
23640,1563,816,1278.49,0
23641,1592,816,1292.23,0
23642,1616,816,1290.74,0
23643,1603,816,1291.51,0
23644,1609,816,1310.12,0
23645,1665,816,1313.42,0
23646,1514,816,1305.05,0
23647,1546,816,1326.77,0
23648,1550,816,1320.27,0
23649,1623,816,1342.56,0
23650,1654,816,1342.05,0
23651,1676,816,1349.29,0
23652,1664,816,1334.53,0
23653,1682,816,1280.03,0
23654,1696,816,1255.33,0
23655,1679,816,1244.39,0
23656,1717,816,1235.62,0
23657,1744,816,1213.74,0
23658,1676,816,1200.77,0
23659,1618,816,1191.88,0
23660,1672,816,1205.4,0
23661,1611,816,1207.96,0
23662,1621,816,1215.04,0
23663,1529,816,1208.38,0
23664,1599,816,1227.07,0
23665,1623,816,1227.99,0
23666,1570,816,1224.14,0
23667,1592,816,1261.12,0
23668,1603,816,1256.63,0
23669,1614,816,1252.31,0
23670,1599,816,1254.67,0
23671,1620,816,1238.7,0
23672,1595,816,1221.07,0
23673,1627,816,1214.36,0
23674,1646,816,1215.82,0
23675,1634,816,1233.72,0
23676,1672,816,1248.27,0
23677,1688,816,1247.73,0
23678,1639,816,1243.56,0
23679,1592,816,1244.42,0
23680,1642,816,1244.21,0
23681,1640,816,1248.08,0
23682,1512,816,1251.02,0
23683,1501,816,1261.09,0
23684,1501,816,1277.19,0
23685,1491,816,1273.3,0
23686,1522,816,1275.46,0
23687,1518,816,1271.89,0
23688,1537,816,1257.06,0
23689,1547,816,1267.26,0
23690,1533,816,1269.17,0
23691,1595,816,1278.21,0
23692,1598,816,1276.58,0
23693,1599,816,1281.17,0
23694,1572,816,1280.73,0
23695,1618,816,1289.74,0
23696,1622,816,1311.5,0
23697,1537,816,1302.96,0
23698,1568,816,1298.3,0
23699,1608,816,1277.76,0
23700,1616,816,1253.95,0
23701,1643,816,1237.57,0
23702,1530,816,1233.29,0
23703,1554,816,1228.91,0
23704,1529,816,1219.9,0
23705,1562,816,1247.13,0
23706,1579,816,1266.23,0
23707,1561,816,1262.82,0
23708,1580,816,1278.17,0
23709,1621,816,1270.68,0
23710,1572,816,1251.4,0
23711,1549,816,1240.1,0
23712,1587,816,1249.65,0
23713,1607,816,1249.39,0
23714,1644,816,1256.69,0
23715,1621,816,1269.4,0
23716,1671,816,1293.58,0
23717,1665,816,1291.35,0
23718,1515,816,1308.77,0
23719,1554,816,1302,0
23720,1592,816,1326.47,0
23721,1624,816,1326.15,0
23722,1660,816,1322.8,0
23723,1636,816,1316.73,0
23724,1674,816,1320.19,0
23725,1642,816,1312.94,0
23726,1653,816,1296.64,0
23727,1637,816,1276.77,0
23728,1611,816,1290.04,0
23729,1624,816,1277.32,0
23730,1657,816,1281.99,0
23731,1668,816,1278.15,0
23732,1689,816,1273.28,0
23733,1648,816,1267.68,0
23734,1684,816,1276.2,0
23735,1705,816,1260.91,0
23736,1680,816,1263.04,0
23737,1737,816,1244.36,0
23738,1752,816,1271.68,0
23739,1765,816,1242.84,0
23740,1791,816,1244.95,0
23741,1808,816,1250.07,0
23742,1614,816,1262.33,0
23743,1622,816,1281.55,0
23744,1594,816,1281.74,0
23745,1653,816,1292.37,0
23746,1612,816,1290.68,0
23747,1559,816,1272.28,0
23748,1538,816,1275.22,0
23749,1553,816,1266.8,0
23750,1570,816,1264.15,0
23751,1534,816,1265.02,0
23752,1570,816,1268.23,0
23753,1567,816,1280.15,0
23754,1584,816,1288.72,0
23755,1582,816,1296.03,0
23756,1568,816,1314.68,0
23757,1586,816,1307.89,0
23758,1564,816,1289.91,0
23759,1593,816,1293.7,0
23760,1627,816,1270.98,0
23761,1662,816,1265.28,0
23762,1657,816,1272.88,0
23763,1691,816,1266.98,0
23764,1683,816,1243.4,0
23765,1677,816,1236.29,0
23766,1705,816,1254.9,0
23767,1708,816,1282.74,0
23768,1706,816,1270.59,0
23769,1716,816,1262.07,0
23770,1521,816,1229.23,0
23771,1560,816,1237.58,0
23772,1558,816,1242.38,0
23773,1578,816,1233.39,0
23774,1590,816,1252.05,0
23775,1603,816,1237.92,0
23776,1584,816,1251.31,0
23777,1535,816,1255.6,0
23778,1539,816,1271.43,0
23779,1535,816,1268.88,0
23780,1563,816,1295.62,0
23781,1594,816,1300.19,0
23782,1611,816,1305.95,0
23783,1625,816,1295.82,0
23784,1686,816,1294.89,0
23785,1679,816,1290.73,0
23786,1660,816,1257.94,0
23787,1669,816,1259.16,0
23788,1669,816,1259.65,0
23789,1629,816,1261.2,0
23790,1612,816,1269.91,0
23791,1640,816,1250.7,0
23792,1617,816,1246.22,0
23793,1614,816,1243.23,0
23794,1616,816,1245.46,0
23795,1518,816,1235.85,0
23796,1539,816,1242.05,0
23797,1562,816,1266.41,0
23798,1573,816,1279.87,0
23799,1598,816,1288.19,0
23800,1642,816,1278.47,0
23801,1675,816,1303.73,0
23802,1550,816,1321.15,0
23803,1625,816,1334.9,0
23804,1592,816,1333.26,0
23805,1603,816,1332.21,0
23806,1589,816,1306.88,0
23807,1644,816,1305.28,0
23808,1621,816,1292.68,0
23809,1669,816,1301.09,0
23810,1699,816,1288.79,0
23811,1560,816,1268.47,0
23812,1568,816,1270.98,0
23813,1545,816,1275.03,0
23814,1627,816,1265.93,0
23815,1633,816,1275.87,0
23816,1562,816,1280.37,0
23817,1568,816,1283.81,0
23818,1631,816,1275.27,0
23819,1621,816,1277.63,0
23820,1694,816,1286.44,0
23821,1695,816,1291.44,0
23822,1712,816,1303.28,0
23823,1722,816,1302.37,0
23824,1693,816,1297.22,0
23825,1695,816,1280.71,0
23826,1639,816,1292.98,0
23827,1637,816,1287.03,0
23828,1572,816,1270.85,0
23829,1626,816,1298.59,0
23830,1661,816,1303.98,0
23831,1644,816,1306.42,0
23832,1686,816,1313.78,0
23833,1666,816,1297.6,0
23834,1740,816,1292.47,0
23835,1641,816,1285.24,0
23836,1605,816,1296.68,0
23837,1587,816,1287.59,0
23838,1546,816,1273.11,0
23839,1608,816,1284.26,0
23840,1660,816,1270.13,0
23841,1627,816,1286.4,0
23842,1650,816,1286.95,0
23843,1612,816,1284.41,0
23844,1558,816,1290.25,0
23845,1522,816,1302.18,0
23846,1598,816,1325.73,0
23847,1602,816,1323.99,0
23848,1559,816,1336.9,0
23849,1594,816,1331.44,0
23850,1632,816,1337.67,0
23851,1622,816,1324.02,0
23852,1658,816,1341.93,0
23853,1656,816,1313.46,0
23854,1730,816,1302.97,0
23855,1627,816,1312.06,0
23856,1679,816,1322.21,0
23857,1643,816,1326.66,0
23858,1657,816,1313.49,0
23859,1648,816,1309.25,0
23860,1738,816,1342.73,0
23861,1717,816,1349.19,0
23862,1751,816,1332.6,0
23863,1733,816,1331.87,0
23864,1781,816,1299.23,0
23865,1734,816,1285.96,0
23866,1687,816,1308.91,0
23867,1715,816,1293.27,0
23868,1693,816,1298.33,0
23869,1744,816,1267.17,0
23870,1693,816,1263.25,0
23871,1699,816,1258.38,0
23872,1634,816,1273.86,0
23873,1675,816,1279.97,0
23874,1669,816,1292.66,0
23875,1607,816,1302.12,0
23876,1627,816,1300.27,0
23877,1585,816,1310.18,0
23878,1577,816,1306.84,0
23879,1603,816,1302.94,0
23880,1656,816,1296.44,0
23881,1622,816,1302.71,0
23882,1668,816,1284.69,0
23883,1634,816,1305.55,0
23884,1637,816,1299.16,0
23885,1654,816,1295.2,0
23886,1608,816,1291.53,0
23887,1593,816,1286,0
23888,1623,816,1291.35,0
23889,1670,816,1287.41,0
23890,1634,816,1257.85,0
23891,1641,816,1275.25,0
23892,1685,816,1259.86,0
23893,1662,816,1271.29,0
23894,1725,816,1288.12,0
23895,1657,816,1285.4,0
23896,1697,816,1273.03,0
23897,1577,816,1278.04,0
23898,1611,816,1290.05,0
23899,1616,816,1270.24,0
23900,1522,816,1267.22,0
23901,1541,816,1251.34,0
23902,1608,816,1261.45,0
23903,1553,816,1262.12,0
23904,1530,816,1241.34,0
23905,1587,816,1248.17,0
23906,1523,816,1241.33,0
23907,1520,816,1248.87,0
23908,1557,816,1248.99,0
23909,1541,816,1241.28,0
23910,1556,816,1204.88,0
23911,1541,816,1206.5,0
23912,1556,816,1225.92,0
23913,1546,816,1229.59,0
23914,1561,816,1232.97,0
23915,1587,816,1238.77,0
23916,1518,816,1248.91,0
23917,1508,816,1247.37,0
23918,1544,816,1242.41,0
23919,1505,816,1218.33,0
23920,1514,816,1209.42,0
23921,1524,816,1223.14,0
23922,1509,816,1237.09,0
23923,1517,816,1234.46,0
23924,1555,816,1245.06,0
23925,1567,816,1270.92,0
23926,1567,816,1281.28,0
23927,1588,816,1262.91,0
23928,1567,816,1267.67,0
23929,1560,816,1286.52,0
23930,1544,816,1262.01,0
23931,1564,816,1269.03,0
23932,1576,816,1283,0
23933,1598,816,1268.93,0
23934,1586,816,1277.59,0
23935,1651,816,1282.35,0
23936,1679,816,1303.71,0
23937,1671,816,1297.11,0
23938,1723,816,1314.26,0
23939,1697,816,1323.02,0
23940,1688,816,1326.33,0
23941,1694,816,1301.98,0
23942,1626,816,1309.37,0
23943,1668,816,1272.66,0
23944,1686,816,1256.3,0
23945,1620,816,1265.31,0
23946,1603,816,1234.64,0
23947,1567,816,1243.79,0
23948,1643,816,1266.44,0
23949,1630,816,1266.8,0
23950,1572,816,1263.24,0
23951,1594,816,1265.02,0
23952,1545,816,1275.56,0
23953,1572,816,1279.95,0
23954,1570,816,1279.43,0
23955,1652,816,1276.35,0
23956,1618,816,1272.27,0
23957,1633,816,1283.63,0
23958,1601,816,1283.9,0
23959,1599,816,1288.1,0
23960,1551,816,1279.82,0
23961,1567,816,1286,0
23962,1582,816,1280.92,0
23963,1615,816,1286.79,0
23964,1573,816,1267.21,0
23965,1558,816,1284.25,0
23966,1691,816,1278.19,0
23967,1597,816,1276.13,0
23968,1553,816,1289.58,0
23969,1552,816,1292.9,0
23970,1576,816,1317.61,0
23971,1591,816,1308.66,0
23972,1610,816,1333.14,0
23973,1597,816,1334.7,0
23974,1556,816,1316.34,0
23975,1608,816,1289.47,0
23976,1599,816,1269.44,0
23977,1658,816,1259.74,0
23978,1561,816,1226.65,0
23979,1603,816,1225.29,0
23980,1612,816,1251.48,0
23981,1667,816,1271.56,0
23982,1695,816,1294.12,0
23983,1625,816,1290.53,0
23984,1632,816,1311.96,0
23985,1591,816,1294.74,0
23986,1680,816,1275.68,0
23987,1617,816,1248.44,0
23988,1544,816,1233.63,0
23989,1626,816,1234.09,0
23990,1599,816,1241.71,0
23991,1616,816,1253.13,0
23992,1675,816,1274.69,0
23993,1706,816,1299.16,0
23994,1703,816,1291.04,0
23995,1580,816,1292.46,0
23996,1549,816,1306.61,0
23997,1561,816,1299.48,0
23998,1563,816,1324.21,0
23999,1590,816,1291.53,0
24000,1627,816,1279.63,0
24001,1626,816,1288.52,0
24002,1634,816,1261.92,0
24003,1667,816,1246.86,0
24004,1602,816,1269.45,0
24005,1673,816,1254.34,0
24006,1538,816,1272.48,0
24007,1541,816,1272.95,0
24008,1551,816,1298.04,0
24009,1531,816,1310.13,0
24010,1557,816,1343.45,0
24011,1608,816,1326,0
24012,1553,816,1313.5,0
24013,1587,816,1307.36,0
24014,1611,816,1315.3,0
24015,1683,816,1302.76,0
24016,1589,816,1309.71,0
24017,1599,816,1299.47,0
24018,1587,816,1291.56,0
24019,1582,816,1292.71,0
24020,1594,816,1313.15,0
24021,1681,816,1318.37,0
24022,1630,816,1299.83,0
24023,1628,816,1302.51,0
24024,1612,816,1304.37,0
24025,1594,816,1282.07,0
24026,1638,816,1278.13,0
24027,1642,816,1280.38,0
24028,1630,816,1289.66,0
24029,1624,816,1280.07,0
24030,1595,816,1260.2,0
24031,1580,816,1276.28,0
24032,1602,816,1267.79,0
24033,1591,816,1265.07,0
24034,1602,816,1305.88,0
24035,1591,816,1299.41,0
24036,1675,816,1311.62,0
24037,1688,816,1310.75,0
24038,1720,816,1292,0
24039,1682,816,1279.39,0
24040,1725,816,1291.22,0
24041,1659,816,1273.21,0
24042,1626,816,1257.04,0
24043,1613,816,1254.71,0
24044,1695,816,1265.26,0
24045,1710,816,1259.56,0
24046,1697,816,1258.46,0
24047,1640,816,1275.8,0
24048,1659,816,1268.42,0
24049,1661,816,1281.74,0
24050,1661,816,1285.98,0
24051,1686,816,1292.34,0
24052,1655,816,1313.06,0
24053,1602,816,1304.91,0
24054,1612,816,1307.2,0
24055,1580,816,1332.93,0
24056,1595,816,1323.2,0
24057,1596,816,1291.64,0
24058,1620,816,1285.56,0
24059,1666,816,1269.52,0
24060,1664,816,1296.11,0
24061,1623,816,1297.05,0
24062,1662,816,1284.5,0
24063,1611,816,1274.48,0
24064,1549,816,1284.74,0
24065,1546,816,1279.66,0
24066,1588,816,1282.91,0
24067,1568,816,1304.18,0
24068,1541,816,1306.9,0
24069,1590,816,1312.55,0
24070,1588,816,1310.3,0
24071,1611,816,1309.88,0
24072,1590,816,1309.09,0
24073,1617,816,1315.69,0
24074,1604,816,1304.53,0
24075,1596,816,1314.17,0
24076,1710,816,1308.9,0
24077,1709,816,1303.53,0
24078,1711,816,1290.9,0
24079,1667,816,1289.01,0
24080,1638,816,1286.83,0
24081,1614,816,1255.02,0
24082,1594,816,1277.26,0
24083,1609,816,1281.14,0
24084,1636,816,1287.82,0
24085,1614,816,1293.14,0
24086,1692,816,1314.23,0
24087,1580,816,1317.92,0
24088,1638,816,1317.29,0
24089,1634,816,1300.32,0
24090,1585,816,1287.4,0
24091,1598,816,1280.42,0
24092,1567,816,1270.44,0
24093,1671,816,1282.5,0
24094,1578,816,1291.37,0
24095,1581,816,1302.17,0
24096,1623,816,1287.01,0
24097,1623,816,1278.56,0
24098,1606,816,1260.38,0
24099,1608,816,1270.4,0
24100,1652,816,1264.51,0
24101,1603,816,1267.88,0
24102,1605,816,1259.03,0
24103,1586,816,1271.05,0
24104,1587,816,1258.71,0
24105,1641,816,1275.86,0
24106,1641,816,1293.34,0
24107,1650,816,1299.5,0
24108,1667,816,1299.21,0
24109,1723,816,1306.63,0
24110,1669,816,1320.78,0
24111,1634,816,1316.12,0
24112,1605,816,1324.9,0
24113,1585,816,1323.12,0
24114,1613,816,1329.2,0
24115,1611,816,1357.24,0
24116,1597,816,1357.39,0
24117,1603,816,1355.3,0
24118,1624,816,1364.63,0
24119,1665,816,1341.44,0
24120,1696,816,1319.76,0
24121,1703,816,1299.85,0
24122,1633,816,1266.29,0
24123,1633,816,1244.63,0
24124,1671,816,1225.85,0
24125,1636,816,1230.83,0
24126,1612,816,1216.82,0
24127,1613,816,1242.18,0
24128,1653,816,1260.45,0
24129,1643,816,1257.61,0
24130,1658,816,1260.81,0
24131,1550,816,1245.15,0
24132,1578,816,1256.37,0
24133,1575,816,1267.24,0
24134,1578,816,1256.8,0
24135,1597,816,1252.81,0
24136,1604,816,1255.09,0
24137,1621,816,1267.93,0
24138,1544,816,1274.28,0
24139,1583,816,1278.61,0
24140,1603,816,1271.27,0
24141,1535,816,1235.44,0
24142,1513,816,1241.01,0
24143,1501,816,1234.87,0
24144,1569,816,1236.39,0
24145,1618,816,1259.28,0
24146,1597,816,1251.22,0
24147,1566,816,1242.82,0
24148,1593,816,1248.38,0
24149,1636,816,1257.94,0
24150,1620,816,1280.36,0
24151,1563,816,1272.59,0
24152,1576,816,1271.15,0
24153,1480,816,1271.27,0
24154,1513,816,1294.8,0
24155,1513,816,1302.52,0
24156,1555,816,1304.18,0
24157,1541,816,1315.2,0
24158,1634,816,1309.33,0
24159,1606,816,1324.54,0
24160,1584,816,1316.64,0
24161,1618,816,1316.22,0
24162,1608,816,1299.02,0
24163,1591,816,1301.73,0
24164,1582,816,1295.65,0
24165,1595,816,1298.41,0
24166,1592,816,1296.25,0
24167,1617,816,1295.31,0
24168,1537,816,1273.73,0
24169,1535,816,1276.3,0
24170,1530,816,1276.47,0
24171,1572,816,1273.67,0
24172,1586,816,1293.01,0
24173,1593,816,1303.37,0
24174,1588,816,1314.07,0
24175,1585,816,1309.14,0
24176,1585,816,1313.28,0
24177,1625,816,1314.46,0
24178,1669,816,1321.46,0
24179,1699,816,1328.67,0
24180,1698,816,1303.44,0
24181,1678,816,1281.44,0
24182,1770,816,1272.8,0
24183,1786,816,1264.17,0
24184,1767,816,1257.26,0
24185,1758,816,1274.74,0
24186,1653,816,1289.22,0
24187,1632,816,1275.84,0
24188,1612,816,1264.67,0
24189,1597,816,1260.12,0
24190,1555,816,1263.88,0
24191,1534,816,1260.87,0
24192,1594,816,1291.56,0
24193,1626,816,1263.16,0
24194,1639,816,1264.45,0
24195,1681,816,1251.91,0
24196,1676,816,1266.14,0
24197,1652,816,1264.43,0
24198,1598,816,1254.68,0
24199,1591,816,1259.16,0
24200,1628,816,1281.08,0
24201,1693,816,1294.39,0
24202,1652,816,1290.34,0
24203,1624,816,1268.91,0
24204,1661,816,1277.91,0
24205,1714,816,1274.7,0
24206,1730,816,1279.91,0
24207,1712,816,1276.96,0
24208,1765,816,1277.54,0
24209,1839,816,1285.84,0
24210,1750,816,1275.82,0
24211,1727,816,1271.31,0
24212,1664,816,1288.79,0
24213,1605,816,1284.94,0
24214,1623,816,1307.69,0
24215,1640,816,1304.23,0
24216,1628,816,1288.06,0
24217,1627,816,1276.3,0
24218,1570,816,1290.42,0
24219,1539,816,1290.61,0
24220,1643,816,1298.03,0
24221,1603,816,1288.93,0
24222,1623,816,1271.68,0
24223,1582,816,1253.87,0
24224,1649,816,1253.65,0
24225,1563,816,1241.82,0
24226,1607,816,1267.75,0
24227,1593,816,1274.17,0
24228,1601,816,1262.45,0
24229,1588,816,1266.43,0
24230,1534,816,1263.27,0
24231,1580,816,1282.57,0
24232,1612,816,1283.21,0
24233,1578,816,1290.28,0
24234,1649,816,1298.03,0
24235,1663,816,1309.18,0
24236,1704,816,1333.2,0
24237,1696,816,1345.4,0
24238,1755,816,1344.17,0
24239,1647,816,1341.29,0
24240,1695,816,1348.4,0
24241,1716,816,1336.09,0
24242,1594,816,1341.3,0
24243,1606,816,1337.42,0
24244,1618,816,1326.17,0
24245,1623,816,1351.31,0
24246,1665,816,1347.28,0
24247,1605,816,1324.26,0
24248,1615,816,1306.13,0
24249,1600,816,1305.36,0
24250,1623,816,1299.72,0
24251,1624,816,1281.99,0
24252,1664,816,1298.93,0
24253,1695,816,1330.11,0
24254,1699,816,1316.13,0
24255,1729,816,1319.78,0
24256,1684,816,1330.47,0
24257,1701,816,1305.55,0
24258,1726,816,1278.25,0
24259,1706,816,1246.11,0
24260,1706,816,1264.64,0
24261,1708,816,1247.79,0
24262,1700,816,1244.86,0
24263,1696,816,1239.72,0
24264,1617,816,1229.95,0
24265,1564,816,1262.18,0
24266,1583,816,1259.48,0
24267,1538,816,1274.4,0
24268,1528,816,1265.4,0
24269,1566,816,1279.04,0
24270,1582,816,1259.63,0
24271,1598,816,1261.8,0
24272,1519,816,1254.06,0
24273,1556,816,1259.15,0
24274,1604,816,1256.93,0
24275,1661,816,1257.63,0
24276,1677,816,1266.74,0
24277,1672,816,1263.27,0
24278,1647,816,1269.55,0
24279,1595,816,1269.93,0
24280,1575,816,1258.2,0
24281,1568,816,1255.81,0
24282,1594,816,1259.82,0
24283,1573,816,1246.15,0
24284,1558,816,1241.78,0
24285,1628,816,1237.7,0
24286,1603,816,1233.03,0
24287,1615,816,1255.92,0
24288,1643,816,1261.89,0
24289,1669,816,1274.06,0
24290,1672,816,1291.38,0
24291,1705,816,1310.9,0
24292,1773,816,1293.31,0
24293,1686,816,1292.88,0
24294,1627,816,1284.2,0
24295,1614,816,1273.36,0
24296,1570,816,1275.26,0
24297,1601,816,1288.44,0
24298,1636,816,1266.45,0
24299,1643,816,1254.47,0
24300,1723,816,1239.32,0
24301,1606,816,1205.77,0
24302,1610,816,1218.61,0
24303,1624,816,1218.21,0
24304,1554,816,1229.71,0
24305,1602,816,1225.48,0
24306,1626,816,1239.61,0
24307,1593,816,1256.23,0
24308,1602,816,1257.44,0
24309,1611,816,1255.89,0
24310,1648,816,1274.6,0
24311,1663,816,1282.58,0
24312,1713,816,1281.16,0
24313,1694,816,1256.48,0
24314,1776,816,1263.41,0
24315,1808,816,1274.35,0
24316,1755,816,1270.5,0
24317,1768,816,1259.78,0
24318,1761,816,1281.5,0
24319,1761,816,1284.27,0
24320,1745,816,1283.12,0
24321,1785,816,1279.42,0
24322,1518,816,1245.88,0
24323,1531,816,1271.9,0
24324,1493,816,1273.68,0
24325,1516,816,1278.72,0
24326,1503,816,1263.67,0
24327,1509,816,1253.95,0
24328,1589,816,1261.54,0
24329,1562,816,1265.89,0
24330,1564,816,1258.48,0
24331,1530,816,1235.07,0
24332,1548,816,1219.63,0
24333,1606,816,1225.52,0
24334,1623,816,1229.24,0
24335,1648,816,1243.4,0
24336,1668,816,1246.1,0
24337,1611,816,1258.7,0
24338,1635,816,1257.22,0
24339,1641,816,1240.5,0
24340,1768,816,1242.01,0
24341,1601,816,1222.98,0
24342,1541,816,1224.32,0
24343,1554,816,1233.53,0
24344,1568,816,1237.23,0
24345,1564,816,1252.02,0
24346,1636,816,1271.48,0
24347,1492,816,1267.05,0
24348,1532,816,1280.46,0
24349,1588,816,1284.04,0
24350,1656,816,1292.5,0
24351,1576,816,1286.95,0
24352,1604,816,1305.21,0
24353,1617,816,1317.45,0
24354,1641,816,1321.42,0
24355,1621,816,1292.05,0
24356,1611,816,1271.52,0
24357,1595,816,1275,0
24358,1659,816,1269.19,0
24359,1592,816,1255.06,0
24360,1557,816,1248.16,0
24361,1607,816,1226.27,0
24362,1586,816,1232.43,0
24363,1581,816,1219.41,0
24364,1611,816,1230.81,0
24365,1548,816,1235.44,0
24366,1526,816,1252.13,0
24367,1561,816,1267.67,0
24368,1590,816,1290.23,0
24369,1585,816,1286.96,0
24370,1662,816,1287.94,0
24371,1570,816,1281.9,0
24372,1596,816,1284.37,0
24373,1651,816,1299.93,0
24374,1572,816,1278.89,0
24375,1575,816,1260.43,0
24376,1613,816,1247.71,0
24377,1629,816,1250.6,0
24378,1653,816,1260.38,0
24379,1681,816,1261.22,0
24380,1684,816,1270.85,0
24381,1579,816,1270.54,0
24382,1624,816,1278.82,0
24383,1616,816,1273.37,0
24384,1663,816,1270.55,0
24385,1679,816,1286.02,0
24386,1588,816,1282.62,0
24387,1632,816,1285.74,0
24388,1704,816,1278.27,0
24389,1627,816,1273.64,0
24390,1611,816,1281.49,0
24391,1590,816,1274.1,0
24392,1622,816,1265.58,0
24393,1662,816,1274.43,0
24394,1634,816,1287.89,0
24395,1596,816,1289.33,0
24396,1572,816,1292.33,0
24397,1727,816,1297.09,0
24398,1545,816,1287.32,0
24399,1608,816,1293.12,0
24400,1594,816,1283.63,0
24401,1626,816,1267.06,0
24402,1643,816,1266.05,0
24403,1670,816,1272.48,0
24404,1662,816,1256.21,0
24405,1632,816,1268.3,0
24406,1686,816,1261.95,0
24407,1706,816,1266.27,0
24408,1682,816,1263.59,0
24409,1676,816,1275.51,0
24410,1670,816,1290.56,0
24411,1617,816,1278.92,0
24412,1660,816,1270.48,0
24413,1622,816,1249.13,0
24414,1582,816,1268.07,0
24415,1603,816,1280.87,0
24416,1580,816,1267.56,0
24417,1633,816,1278.03,0
24418,1628,816,1279.25,0
24419,1597,816,1291.08,0
24420,1548,816,1295.01,0
24421,1587,816,1297.25,0
24422,1563,816,1303.41,0
24423,1554,816,1307.22,0
24424,1590,816,1301.7,0
24425,1632,816,1302.88,0
24426,1678,816,1312.1,0
24427,1610,816,1300,0
24428,1620,816,1283.97,0
24429,1598,816,1271.51,0
24430,1654,816,1277.08,0
24431,1675,816,1262.61,0
24432,1684,816,1276.17,0
24433,1666,816,1273.5,0
24434,1635,816,1260.01,0
24435,1656,816,1246.64,0
24436,1737,816,1254.53,0
24437,1752,816,1243.15,0
24438,1576,816,1231,0
24439,1534,816,1250.87,0
24440,1576,816,1246.94,0
24441,1604,816,1237.3,0
24442,1593,816,1264.34,0
24443,1681,816,1265.41,0
24444,1780,816,1261.37,0
24445,1595,816,1264.4,0
24446,1633,816,1279.56,0
24447,1638,816,1302.05,0
24448,1618,816,1303.61,0
24449,1675,816,1315.34,0
24450,1725,816,1322.86,0
24451,1631,816,1314.28,0
24452,1638,816,1296.5,0
24453,1628,816,1304.12,0
24454,1643,816,1282.06,0
24455,1637,816,1236.59,0
24456,1622,816,1217.57,0
24457,1649,816,1223.05,0
24458,1664,816,1235.11,0
24459,1636,816,1239.97,0
24460,1637,816,1237.05,0
24461,1582,816,1245.84,0
24462,1589,816,1262.74,0
24463,1659,816,1267.57,0
24464,1670,816,1260.15,0
24465,1664,816,1274.83,0
24466,1616,816,1293.37,0
24467,1631,816,1297.65,0
24468,1639,816,1270.96,0
24469,1601,816,1267.41,0
24470,1577,816,1260.81,0
24471,1537,816,1259.92,0
24472,1533,816,1274.43,0
24473,1632,816,1286.21,0
24474,1660,816,1300.77,0
24475,1653,816,1310.23,0
