Generation,Min,Max,Mean
1820,-nan(ind),-nan(ind),-nan(ind)
1821,-nan(ind),-nan(ind),-nan(ind)
1822,-nan(ind),-nan(ind),-nan(ind)
1823,-nan(ind),-nan(ind),-nan(ind)
1824,-nan(ind),-nan(ind),-nan(ind)
1825,-nan(ind),-nan(ind),-nan(ind)
1826,-nan(ind),-nan(ind),-nan(ind)
1827,-nan(ind),-nan(ind),-nan(ind)
1828,-nan(ind),-nan(ind),-nan(ind)
1829,-nan(ind),-nan(ind),-nan(ind)
1830,-nan(ind),-nan(ind),-nan(ind)
1831,-nan(ind),-nan(ind),-nan(ind)
1832,-nan(ind),-nan(ind),-nan(ind)
1833,-nan(ind),-nan(ind),-nan(ind)
1834,-nan(ind),-nan(ind),-nan(ind)
1835,-nan(ind),-nan(ind),-nan(ind)
1836,-nan(ind),-nan(ind),-nan(ind)
1837,-nan(ind),-nan(ind),-nan(ind)
1838,-nan(ind),-nan(ind),-nan(ind)
1839,-nan(ind),-nan(ind),-nan(ind)
1840,-nan(ind),-nan(ind),-nan(ind)
1841,-nan(ind),-nan(ind),-nan(ind)
1842,-nan(ind),-nan(ind),-nan(ind)
1843,-nan(ind),-nan(ind),-nan(ind)
1844,-nan(ind),-nan(ind),-nan(ind)
1845,-nan(ind),-nan(ind),-nan(ind)
1846,-nan(ind),-nan(ind),-nan(ind)
1847,-nan(ind),-nan(ind),-nan(ind)
1848,-nan(ind),-nan(ind),-nan(ind)
1849,-nan(ind),-nan(ind),-nan(ind)
1850,-nan(ind),-nan(ind),-nan(ind)
1851,-nan(ind),-nan(ind),-nan(ind)
1852,-nan(ind),-nan(ind),-nan(ind)
1853,-nan(ind),-nan(ind),-nan(ind)
1854,-nan(ind),-nan(ind),-nan(ind)
1855,-nan(ind),-nan(ind),-nan(ind)
1856,-nan(ind),-nan(ind),-nan(ind)
1857,-nan(ind),-nan(ind),-nan(ind)
1858,-nan(ind),-nan(ind),-nan(ind)
1859,-nan(ind),-nan(ind),-nan(ind)
1860,-nan(ind),-nan(ind),-nan(ind)
1861,-nan(ind),-nan(ind),-nan(ind)
1862,-nan(ind),-nan(ind),-nan(ind)
1863,-nan(ind),-nan(ind),-nan(ind)
1864,-nan(ind),-nan(ind),-nan(ind)
1865,-nan(ind),-nan(ind),-nan(ind)
1866,-nan(ind),-nan(ind),-nan(ind)
1867,-nan(ind),-nan(ind),-nan(ind)
1868,-nan(ind),-nan(ind),-nan(ind)
1869,-nan(ind),-nan(ind),-nan(ind)
1870,-nan(ind),-nan(ind),-nan(ind)
1871,-nan(ind),-nan(ind),-nan(ind)
1872,-nan(ind),-nan(ind),-nan(ind)
1873,-nan(ind),-nan(ind),-nan(ind)
1874,-nan(ind),-nan(ind),-nan(ind)
1875,-nan(ind),-nan(ind),-nan(ind)
1876,-nan(ind),-nan(ind),-nan(ind)
1877,-nan(ind),-nan(ind),-nan(ind)
1878,-nan(ind),-nan(ind),-nan(ind)
1879,-nan(ind),-nan(ind),-nan(ind)
1880,-nan(ind),-nan(ind),-nan(ind)
1881,-nan(ind),-nan(ind),-nan(ind)
1882,-nan(ind),-nan(ind),-nan(ind)
1883,-nan(ind),-nan(ind),-nan(ind)
1884,-nan(ind),-nan(ind),-nan(ind)
1885,-nan(ind),-nan(ind),-nan(ind)
1886,-nan(ind),-nan(ind),-nan(ind)
1887,-nan(ind),-nan(ind),-nan(ind)
1888,-nan(ind),-nan(ind),-nan(ind)
1889,-nan(ind),-nan(ind),-nan(ind)
1890,-nan(ind),-nan(ind),-nan(ind)
1891,-nan(ind),-nan(ind),-nan(ind)
1892,-nan(ind),-nan(ind),-nan(ind)
1893,-nan(ind),-nan(ind),-nan(ind)
1894,-nan(ind),-nan(ind),-nan(ind)
1895,-nan(ind),-nan(ind),-nan(ind)
1896,-nan(ind),-nan(ind),-nan(ind)
1897,-nan(ind),-nan(ind),-nan(ind)
1898,-nan(ind),-nan(ind),-nan(ind)
1899,-nan(ind),-nan(ind),-nan(ind)
1900,-nan(ind),-nan(ind),-nan(ind)
1901,-nan(ind),-nan(ind),-nan(ind)
1902,-nan(ind),-nan(ind),-nan(ind)
1903,-nan(ind),-nan(ind),-nan(ind)
1904,-nan(ind),-nan(ind),-nan(ind)
1905,-nan(ind),-nan(ind),-nan(ind)
1906,-nan(ind),-nan(ind),-nan(ind)
1907,-nan(ind),-nan(ind),-nan(ind)
1908,-nan(ind),-nan(ind),-nan(ind)
1909,-nan(ind),-nan(ind),-nan(ind)
1910,-nan(ind),-nan(ind),-nan(ind)
1911,-nan(ind),-nan(ind),-nan(ind)
1912,-nan(ind),-nan(ind),-nan(ind)
1913,-nan(ind),-nan(ind),-nan(ind)
1914,-nan(ind),-nan(ind),-nan(ind)
1915,-nan(ind),-nan(ind),-nan(ind)
1916,-nan(ind),-nan(ind),-nan(ind)
1917,-nan(ind),-nan(ind),-nan(ind)
1918,-nan(ind),-nan(ind),-nan(ind)
1919,-nan(ind),-nan(ind),-nan(ind)
1920,-nan(ind),-nan(ind),-nan(ind)
1921,-nan(ind),-nan(ind),-nan(ind)
1922,-nan(ind),-nan(ind),-nan(ind)
1923,-nan(ind),-nan(ind),-nan(ind)
1924,-nan(ind),-nan(ind),-nan(ind)
1925,-nan(ind),-nan(ind),-nan(ind)
1926,-nan(ind),-nan(ind),-nan(ind)
1927,-nan(ind),-nan(ind),-nan(ind)
1928,-nan(ind),-nan(ind),-nan(ind)
1929,-nan(ind),-nan(ind),-nan(ind)
1930,-nan(ind),-nan(ind),-nan(ind)
1931,-nan(ind),-nan(ind),-nan(ind)
1932,-nan(ind),-nan(ind),-nan(ind)
1933,-nan(ind),-nan(ind),-nan(ind)
1934,-nan(ind),-nan(ind),-nan(ind)
1935,-nan(ind),-nan(ind),-nan(ind)
1936,-nan(ind),-nan(ind),-nan(ind)
1937,-nan(ind),-nan(ind),-nan(ind)
1938,-nan(ind),-nan(ind),-nan(ind)
1939,-nan(ind),-nan(ind),-nan(ind)
1940,-nan(ind),-nan(ind),-nan(ind)
1941,-nan(ind),-nan(ind),-nan(ind)
1942,-nan(ind),-nan(ind),-nan(ind)
1943,-nan(ind),-nan(ind),-nan(ind)
1944,-nan(ind),-nan(ind),-nan(ind)
1945,-nan(ind),-nan(ind),-nan(ind)
1946,-nan(ind),-nan(ind),-nan(ind)
1947,-nan(ind),-nan(ind),-nan(ind)
1948,-nan(ind),-nan(ind),-nan(ind)
1949,-nan(ind),-nan(ind),-nan(ind)
1950,-nan(ind),-nan(ind),-nan(ind)
1951,-nan(ind),-nan(ind),-nan(ind)
1952,-nan(ind),-nan(ind),-nan(ind)
1953,-nan(ind),-nan(ind),-nan(ind)
1954,-nan(ind),-nan(ind),-nan(ind)
1955,-nan(ind),-nan(ind),-nan(ind)
1956,-nan(ind),-nan(ind),-nan(ind)
1957,-nan(ind),-nan(ind),-nan(ind)
1958,-nan(ind),-nan(ind),-nan(ind)
1959,-nan(ind),-nan(ind),-nan(ind)
1960,-nan(ind),-nan(ind),-nan(ind)
1961,-nan(ind),-nan(ind),-nan(ind)
1962,-nan(ind),-nan(ind),-nan(ind)
1963,-nan(ind),-nan(ind),-nan(ind)
1964,-nan(ind),-nan(ind),-nan(ind)
1965,-nan(ind),-nan(ind),-nan(ind)
1966,-nan(ind),-nan(ind),-nan(ind)
1967,-nan(ind),-nan(ind),-nan(ind)
1968,-nan(ind),-nan(ind),-nan(ind)
1969,-nan(ind),-nan(ind),-nan(ind)
1970,-nan(ind),-nan(ind),-nan(ind)
1971,-nan(ind),-nan(ind),-nan(ind)
1972,-nan(ind),-nan(ind),-nan(ind)
1973,-nan(ind),-nan(ind),-nan(ind)
1974,-nan(ind),-nan(ind),-nan(ind)
1975,-nan(ind),-nan(ind),-nan(ind)
1976,-nan(ind),-nan(ind),-nan(ind)
1977,-nan(ind),-nan(ind),-nan(ind)
1978,-nan(ind),-nan(ind),-nan(ind)
1979,-nan(ind),-nan(ind),-nan(ind)
1980,-nan(ind),-nan(ind),-nan(ind)
1981,-nan(ind),-nan(ind),-nan(ind)
1982,-nan(ind),-nan(ind),-nan(ind)
1983,-nan(ind),-nan(ind),-nan(ind)
1984,-nan(ind),-nan(ind),-nan(ind)
1985,-nan(ind),-nan(ind),-nan(ind)
1986,-nan(ind),-nan(ind),-nan(ind)
1987,-nan(ind),-nan(ind),-nan(ind)
1988,-nan(ind),-nan(ind),-nan(ind)
1989,-nan(ind),-nan(ind),-nan(ind)
1990,-nan(ind),-nan(ind),-nan(ind)
1991,-nan(ind),-nan(ind),-nan(ind)
1992,-nan(ind),-nan(ind),-nan(ind)
1993,-nan(ind),-nan(ind),-nan(ind)
1994,-nan(ind),-nan(ind),-nan(ind)
1995,-nan(ind),-nan(ind),-nan(ind)
1996,-nan(ind),-nan(ind),-nan(ind)
1997,-nan(ind),-nan(ind),-nan(ind)
1998,-nan(ind),-nan(ind),-nan(ind)
1999,-nan(ind),-nan(ind),-nan(ind)
2000,-nan(ind),-nan(ind),-nan(ind)
2001,-nan(ind),-nan(ind),-nan(ind)
2002,-nan(ind),-nan(ind),-nan(ind)
2003,-nan(ind),-nan(ind),-nan(ind)
2004,-nan(ind),-nan(ind),-nan(ind)
2005,-nan(ind),-nan(ind),-nan(ind)
2006,-nan(ind),-nan(ind),-nan(ind)
2007,-nan(ind),-nan(ind),-nan(ind)
2008,-nan(ind),-nan(ind),-nan(ind)
2009,-nan(ind),-nan(ind),-nan(ind)
2010,-nan(ind),-nan(ind),-nan(ind)
2011,-nan(ind),-nan(ind),-nan(ind)
2012,-nan(ind),-nan(ind),-nan(ind)
2013,-nan(ind),-nan(ind),-nan(ind)
2014,-nan(ind),-nan(ind),-nan(ind)
2015,-nan(ind),-nan(ind),-nan(ind)
2016,-nan(ind),-nan(ind),-nan(ind)
2017,-nan(ind),-nan(ind),-nan(ind)
2018,-nan(ind),-nan(ind),-nan(ind)
2019,-nan(ind),-nan(ind),-nan(ind)
2020,-nan(ind),-nan(ind),-nan(ind)
2021,-nan(ind),-nan(ind),-nan(ind)
2022,-nan(ind),-nan(ind),-nan(ind)
2023,-nan(ind),-nan(ind),-nan(ind)
2024,-nan(ind),-nan(ind),-nan(ind)
2025,-nan(ind),-nan(ind),-nan(ind)
2026,-nan(ind),-nan(ind),-nan(ind)
2027,-nan(ind),-nan(ind),-nan(ind)
2028,-nan(ind),-nan(ind),-nan(ind)
2029,-nan(ind),-nan(ind),-nan(ind)
2030,-nan(ind),-nan(ind),-nan(ind)
2031,-nan(ind),-nan(ind),-nan(ind)
2032,-nan(ind),-nan(ind),-nan(ind)
2033,-nan(ind),-nan(ind),-nan(ind)
2034,-nan(ind),-nan(ind),-nan(ind)
2035,-nan(ind),-nan(ind),-nan(ind)
2036,-nan(ind),-nan(ind),-nan(ind)
2037,-nan(ind),-nan(ind),-nan(ind)
2038,-nan(ind),-nan(ind),-nan(ind)
2039,-nan(ind),-nan(ind),-nan(ind)
2040,-nan(ind),-nan(ind),-nan(ind)
2041,-nan(ind),-nan(ind),-nan(ind)
2042,-nan(ind),-nan(ind),-nan(ind)
2043,-nan(ind),-nan(ind),-nan(ind)
2044,-nan(ind),-nan(ind),-nan(ind)
2045,-nan(ind),-nan(ind),-nan(ind)
2046,-nan(ind),-nan(ind),-nan(ind)
2047,-nan(ind),-nan(ind),-nan(ind)
2048,-nan(ind),-nan(ind),-nan(ind)
2049,-nan(ind),-nan(ind),-nan(ind)
2050,-nan(ind),-nan(ind),-nan(ind)
2051,-nan(ind),-nan(ind),-nan(ind)
2052,-nan(ind),-nan(ind),-nan(ind)
2053,-nan(ind),-nan(ind),-nan(ind)
2054,-nan(ind),-nan(ind),-nan(ind)
2055,-nan(ind),-nan(ind),-nan(ind)
2056,-nan(ind),-nan(ind),-nan(ind)
2057,-nan(ind),-nan(ind),-nan(ind)
2058,-nan(ind),-nan(ind),-nan(ind)
2059,-nan(ind),-nan(ind),-nan(ind)
2060,-nan(ind),-nan(ind),-nan(ind)
2061,-nan(ind),-nan(ind),-nan(ind)
2062,-nan(ind),-nan(ind),-nan(ind)
2063,-nan(ind),-nan(ind),-nan(ind)
2064,-nan(ind),-nan(ind),-nan(ind)
2065,-nan(ind),-nan(ind),-nan(ind)
2066,-nan(ind),-nan(ind),-nan(ind)
2067,-nan(ind),-nan(ind),-nan(ind)
2068,-nan(ind),-nan(ind),-nan(ind)
2069,-nan(ind),-nan(ind),-nan(ind)
2070,-nan(ind),-nan(ind),-nan(ind)
2071,-nan(ind),-nan(ind),-nan(ind)
2072,-nan(ind),-nan(ind),-nan(ind)
2073,-nan(ind),-nan(ind),-nan(ind)
2074,-nan(ind),-nan(ind),-nan(ind)
2075,-nan(ind),-nan(ind),-nan(ind)
2076,-nan(ind),-nan(ind),-nan(ind)
2077,-nan(ind),-nan(ind),-nan(ind)
2078,-nan(ind),-nan(ind),-nan(ind)
2079,-nan(ind),-nan(ind),-nan(ind)
2080,-nan(ind),-nan(ind),-nan(ind)
2081,-nan(ind),-nan(ind),-nan(ind)
2082,-nan(ind),-nan(ind),-nan(ind)
2083,-nan(ind),-nan(ind),-nan(ind)
2084,-nan(ind),-nan(ind),-nan(ind)
2085,-nan(ind),-nan(ind),-nan(ind)
2086,-nan(ind),-nan(ind),-nan(ind)
2087,-nan(ind),-nan(ind),-nan(ind)
2088,-nan(ind),-nan(ind),-nan(ind)
2089,-nan(ind),-nan(ind),-nan(ind)
2090,-nan(ind),-nan(ind),-nan(ind)
2091,-nan(ind),-nan(ind),-nan(ind)
2092,-nan(ind),-nan(ind),-nan(ind)
2093,-nan(ind),-nan(ind),-nan(ind)
2094,-nan(ind),-nan(ind),-nan(ind)
2095,-nan(ind),-nan(ind),-nan(ind)
2096,-nan(ind),-nan(ind),-nan(ind)
2097,-nan(ind),-nan(ind),-nan(ind)
2098,-nan(ind),-nan(ind),-nan(ind)
2099,-nan(ind),-nan(ind),-nan(ind)
2100,-nan(ind),-nan(ind),-nan(ind)
2101,-nan(ind),-nan(ind),-nan(ind)
2102,-nan(ind),-nan(ind),-nan(ind)
2103,-nan(ind),-nan(ind),-nan(ind)
2104,-nan(ind),-nan(ind),-nan(ind)
2105,-nan(ind),-nan(ind),-nan(ind)
2106,-nan(ind),-nan(ind),-nan(ind)
2107,-nan(ind),-nan(ind),-nan(ind)
2108,-nan(ind),-nan(ind),-nan(ind)
2109,-nan(ind),-nan(ind),-nan(ind)
2110,-nan(ind),-nan(ind),-nan(ind)
2111,-nan(ind),-nan(ind),-nan(ind)
2112,-nan(ind),-nan(ind),-nan(ind)
2113,-nan(ind),-nan(ind),-nan(ind)
2114,-nan(ind),-nan(ind),-nan(ind)
2115,-nan(ind),-nan(ind),-nan(ind)
2116,-nan(ind),-nan(ind),-nan(ind)
2117,-nan(ind),-nan(ind),-nan(ind)
2118,-nan(ind),-nan(ind),-nan(ind)
2119,-nan(ind),-nan(ind),-nan(ind)
2120,-nan(ind),-nan(ind),-nan(ind)
2121,-nan(ind),-nan(ind),-nan(ind)
2122,-nan(ind),-nan(ind),-nan(ind)
2123,-nan(ind),-nan(ind),-nan(ind)
2124,-nan(ind),-nan(ind),-nan(ind)
2125,-nan(ind),-nan(ind),-nan(ind)
2126,-nan(ind),-nan(ind),-nan(ind)
2127,-nan(ind),-nan(ind),-nan(ind)
2128,-nan(ind),-nan(ind),-nan(ind)
2129,-nan(ind),-nan(ind),-nan(ind)
2130,-nan(ind),-nan(ind),-nan(ind)
2131,-nan(ind),-nan(ind),-nan(ind)
2132,-nan(ind),-nan(ind),-nan(ind)
2133,-nan(ind),-nan(ind),-nan(ind)
2134,-nan(ind),-nan(ind),-nan(ind)
2135,-nan(ind),-nan(ind),-nan(ind)
2136,-nan(ind),-nan(ind),-nan(ind)
2137,-nan(ind),-nan(ind),-nan(ind)
2138,-nan(ind),-nan(ind),-nan(ind)
2139,-nan(ind),-nan(ind),-nan(ind)
2140,-nan(ind),-nan(ind),-nan(ind)
2141,-nan(ind),-nan(ind),-nan(ind)
2142,-nan(ind),-nan(ind),-nan(ind)
2143,-nan(ind),-nan(ind),-nan(ind)
2144,-nan(ind),-nan(ind),-nan(ind)
2145,-nan(ind),-nan(ind),-nan(ind)
2146,-nan(ind),-nan(ind),-nan(ind)
2147,-nan(ind),-nan(ind),-nan(ind)
2148,-nan(ind),-nan(ind),-nan(ind)
2149,-nan(ind),-nan(ind),-nan(ind)
2150,-nan(ind),-nan(ind),-nan(ind)
2151,-nan(ind),-nan(ind),-nan(ind)
2152,-nan(ind),-nan(ind),-nan(ind)
2153,-nan(ind),-nan(ind),-nan(ind)
2154,-nan(ind),-nan(ind),-nan(ind)
2155,-nan(ind),-nan(ind),-nan(ind)
2156,-nan(ind),-nan(ind),-nan(ind)
2157,-nan(ind),-nan(ind),-nan(ind)
2158,-nan(ind),-nan(ind),-nan(ind)
2159,-nan(ind),-nan(ind),-nan(ind)
2160,-nan(ind),-nan(ind),-nan(ind)
2161,-nan(ind),-nan(ind),-nan(ind)
2162,-nan(ind),-nan(ind),-nan(ind)
2163,-nan(ind),-nan(ind),-nan(ind)
2164,-nan(ind),-nan(ind),-nan(ind)
2165,-nan(ind),-nan(ind),-nan(ind)
2166,-nan(ind),-nan(ind),-nan(ind)
2167,-nan(ind),-nan(ind),-nan(ind)
2168,-nan(ind),-nan(ind),-nan(ind)
2169,-nan(ind),-nan(ind),-nan(ind)
2170,-nan(ind),-nan(ind),-nan(ind)
2171,-nan(ind),-nan(ind),-nan(ind)
2172,-nan(ind),-nan(ind),-nan(ind)
2173,-nan(ind),-nan(ind),-nan(ind)
2174,-nan(ind),-nan(ind),-nan(ind)
2175,-nan(ind),-nan(ind),-nan(ind)
2176,-nan(ind),-nan(ind),-nan(ind)
2177,-nan(ind),-nan(ind),-nan(ind)
2178,-nan(ind),-nan(ind),-nan(ind)
2179,-nan(ind),-nan(ind),-nan(ind)
2180,-nan(ind),-nan(ind),-nan(ind)
2181,-nan(ind),-nan(ind),-nan(ind)
2182,-nan(ind),-nan(ind),-nan(ind)
2183,-nan(ind),-nan(ind),-nan(ind)
2184,-nan(ind),-nan(ind),-nan(ind)
2185,-nan(ind),-nan(ind),-nan(ind)
2186,-nan(ind),-nan(ind),-nan(ind)
2187,-nan(ind),-nan(ind),-nan(ind)
2188,-nan(ind),-nan(ind),-nan(ind)
2189,-nan(ind),-nan(ind),-nan(ind)
2190,-nan(ind),-nan(ind),-nan(ind)
2191,-nan(ind),-nan(ind),-nan(ind)
2192,-nan(ind),-nan(ind),-nan(ind)
2193,-nan(ind),-nan(ind),-nan(ind)
2194,-nan(ind),-nan(ind),-nan(ind)
2195,-nan(ind),-nan(ind),-nan(ind)
2196,-nan(ind),-nan(ind),-nan(ind)
2197,-nan(ind),-nan(ind),-nan(ind)
2198,-nan(ind),-nan(ind),-nan(ind)
2199,-nan(ind),-nan(ind),-nan(ind)
2200,-nan(ind),-nan(ind),-nan(ind)
2201,-nan(ind),-nan(ind),-nan(ind)
2202,-nan(ind),-nan(ind),-nan(ind)
2203,-nan(ind),-nan(ind),-nan(ind)
2204,-nan(ind),-nan(ind),-nan(ind)
2205,-nan(ind),-nan(ind),-nan(ind)
2206,-nan(ind),-nan(ind),-nan(ind)
2207,-nan(ind),-nan(ind),-nan(ind)
2208,-nan(ind),-nan(ind),-nan(ind)
2209,-nan(ind),-nan(ind),-nan(ind)
2210,-nan(ind),-nan(ind),-nan(ind)
2211,-nan(ind),-nan(ind),-nan(ind)
2212,-nan(ind),-nan(ind),-nan(ind)
2213,-nan(ind),-nan(ind),-nan(ind)
2214,-nan(ind),-nan(ind),-nan(ind)
2215,-nan(ind),-nan(ind),-nan(ind)
2216,-nan(ind),-nan(ind),-nan(ind)
2217,-nan(ind),-nan(ind),-nan(ind)
2218,-nan(ind),-nan(ind),-nan(ind)
2219,-nan(ind),-nan(ind),-nan(ind)
2220,-nan(ind),-nan(ind),-nan(ind)
2221,-nan(ind),-nan(ind),-nan(ind)
2222,-nan(ind),-nan(ind),-nan(ind)
2223,-nan(ind),-nan(ind),-nan(ind)
2224,-nan(ind),-nan(ind),-nan(ind)
2225,-nan(ind),-nan(ind),-nan(ind)
2226,-nan(ind),-nan(ind),-nan(ind)
2227,-nan(ind),-nan(ind),-nan(ind)
2228,-nan(ind),-nan(ind),-nan(ind)
2229,-nan(ind),-nan(ind),-nan(ind)
2230,-nan(ind),-nan(ind),-nan(ind)
2231,-nan(ind),-nan(ind),-nan(ind)
2232,-nan(ind),-nan(ind),-nan(ind)
2233,-nan(ind),-nan(ind),-nan(ind)
2234,-nan(ind),-nan(ind),-nan(ind)
2235,-nan(ind),-nan(ind),-nan(ind)
2236,-nan(ind),-nan(ind),-nan(ind)
2237,-nan(ind),-nan(ind),-nan(ind)
2238,-nan(ind),-nan(ind),-nan(ind)
2239,-nan(ind),-nan(ind),-nan(ind)
2240,-nan(ind),-nan(ind),-nan(ind)
2241,-nan(ind),-nan(ind),-nan(ind)
2242,-nan(ind),-nan(ind),-nan(ind)
2243,-nan(ind),-nan(ind),-nan(ind)
2244,-nan(ind),-nan(ind),-nan(ind)
2245,-nan(ind),-nan(ind),-nan(ind)
2246,-nan(ind),-nan(ind),-nan(ind)
2247,-nan(ind),-nan(ind),-nan(ind)
2248,-nan(ind),-nan(ind),-nan(ind)
2249,-nan(ind),-nan(ind),-nan(ind)
2250,-nan(ind),-nan(ind),-nan(ind)
2251,-nan(ind),-nan(ind),-nan(ind)
2252,-nan(ind),-nan(ind),-nan(ind)
2253,-nan(ind),-nan(ind),-nan(ind)
2254,-nan(ind),-nan(ind),-nan(ind)
2255,-nan(ind),-nan(ind),-nan(ind)
2256,-nan(ind),-nan(ind),-nan(ind)
2257,-nan(ind),-nan(ind),-nan(ind)
2258,-nan(ind),-nan(ind),-nan(ind)
2259,-nan(ind),-nan(ind),-nan(ind)
2260,-nan(ind),-nan(ind),-nan(ind)
2261,-nan(ind),-nan(ind),-nan(ind)
2262,-nan(ind),-nan(ind),-nan(ind)
2263,-nan(ind),-nan(ind),-nan(ind)
2264,-nan(ind),-nan(ind),-nan(ind)
2265,-nan(ind),-nan(ind),-nan(ind)
2266,-nan(ind),-nan(ind),-nan(ind)
2267,-nan(ind),-nan(ind),-nan(ind)
2268,-nan(ind),-nan(ind),-nan(ind)
2269,-nan(ind),-nan(ind),-nan(ind)
2270,-nan(ind),-nan(ind),-nan(ind)
2271,-nan(ind),-nan(ind),-nan(ind)
2272,-nan(ind),-nan(ind),-nan(ind)
2273,-nan(ind),-nan(ind),-nan(ind)
2274,-nan(ind),-nan(ind),-nan(ind)
2275,-nan(ind),-nan(ind),-nan(ind)
2276,-nan(ind),-nan(ind),-nan(ind)
2277,-nan(ind),-nan(ind),-nan(ind)
2278,-nan(ind),-nan(ind),-nan(ind)
2279,-nan(ind),-nan(ind),-nan(ind)
2280,-nan(ind),-nan(ind),-nan(ind)
2281,-nan(ind),-nan(ind),-nan(ind)
2282,-nan(ind),-nan(ind),-nan(ind)
2283,-nan(ind),-nan(ind),-nan(ind)
2284,-nan(ind),-nan(ind),-nan(ind)
2285,-nan(ind),-nan(ind),-nan(ind)
2286,-nan(ind),-nan(ind),-nan(ind)
2287,-nan(ind),-nan(ind),-nan(ind)
2288,-nan(ind),-nan(ind),-nan(ind)
2289,-nan(ind),-nan(ind),-nan(ind)
2290,-nan(ind),-nan(ind),-nan(ind)
2291,-nan(ind),-nan(ind),-nan(ind)
2292,-nan(ind),-nan(ind),-nan(ind)
2293,-nan(ind),-nan(ind),-nan(ind)
2294,-nan(ind),-nan(ind),-nan(ind)
2295,-nan(ind),-nan(ind),-nan(ind)
2296,-nan(ind),-nan(ind),-nan(ind)
2297,-nan(ind),-nan(ind),-nan(ind)
2298,-nan(ind),-nan(ind),-nan(ind)
2299,-nan(ind),-nan(ind),-nan(ind)
2300,-nan(ind),-nan(ind),-nan(ind)
2301,-nan(ind),-nan(ind),-nan(ind)
2302,-nan(ind),-nan(ind),-nan(ind)
2303,-nan(ind),-nan(ind),-nan(ind)
2304,-nan(ind),-nan(ind),-nan(ind)
2305,-nan(ind),-nan(ind),-nan(ind)
2306,-nan(ind),-nan(ind),-nan(ind)
2307,-nan(ind),-nan(ind),-nan(ind)
2308,-nan(ind),-nan(ind),-nan(ind)
2309,-nan(ind),-nan(ind),-nan(ind)
2310,-nan(ind),-nan(ind),-nan(ind)
2311,-nan(ind),-nan(ind),-nan(ind)
2312,-nan(ind),-nan(ind),-nan(ind)
2313,-nan(ind),-nan(ind),-nan(ind)
2314,-nan(ind),-nan(ind),-nan(ind)
2315,-nan(ind),-nan(ind),-nan(ind)
2316,-nan(ind),-nan(ind),-nan(ind)
2317,-nan(ind),-nan(ind),-nan(ind)
2318,-nan(ind),-nan(ind),-nan(ind)
2319,-nan(ind),-nan(ind),-nan(ind)
2320,-nan(ind),-nan(ind),-nan(ind)
2321,-nan(ind),-nan(ind),-nan(ind)
2322,-nan(ind),-nan(ind),-nan(ind)
2323,-nan(ind),-nan(ind),-nan(ind)
2324,-nan(ind),-nan(ind),-nan(ind)
2325,-nan(ind),-nan(ind),-nan(ind)
2326,-nan(ind),-nan(ind),-nan(ind)
2327,-nan(ind),-nan(ind),-nan(ind)
2328,-nan(ind),-nan(ind),-nan(ind)
2329,-nan(ind),-nan(ind),-nan(ind)
2330,-nan(ind),-nan(ind),-nan(ind)
2331,-nan(ind),-nan(ind),-nan(ind)
2332,-nan(ind),-nan(ind),-nan(ind)
2333,-nan(ind),-nan(ind),-nan(ind)
2334,-nan(ind),-nan(ind),-nan(ind)
2335,-nan(ind),-nan(ind),-nan(ind)
2336,-nan(ind),-nan(ind),-nan(ind)
2337,-nan(ind),-nan(ind),-nan(ind)
2338,-nan(ind),-nan(ind),-nan(ind)
2339,-nan(ind),-nan(ind),-nan(ind)
2340,-nan(ind),-nan(ind),-nan(ind)
2341,-nan(ind),-nan(ind),-nan(ind)
2342,-nan(ind),-nan(ind),-nan(ind)
2343,-nan(ind),-nan(ind),-nan(ind)
2344,-nan(ind),-nan(ind),-nan(ind)
2345,-nan(ind),-nan(ind),-nan(ind)
2346,-nan(ind),-nan(ind),-nan(ind)
2347,-nan(ind),-nan(ind),-nan(ind)
2348,-nan(ind),-nan(ind),-nan(ind)
2349,-nan(ind),-nan(ind),-nan(ind)
2350,-nan(ind),-nan(ind),-nan(ind)
2351,-nan(ind),-nan(ind),-nan(ind)
2352,-nan(ind),-nan(ind),-nan(ind)
2353,-nan(ind),-nan(ind),-nan(ind)
2354,-nan(ind),-nan(ind),-nan(ind)
2355,-nan(ind),-nan(ind),-nan(ind)
2356,-nan(ind),-nan(ind),-nan(ind)
2357,-nan(ind),-nan(ind),-nan(ind)
2358,-nan(ind),-nan(ind),-nan(ind)
2359,-nan(ind),-nan(ind),-nan(ind)
2360,-nan(ind),-nan(ind),-nan(ind)
2361,-nan(ind),-nan(ind),-nan(ind)
2362,-nan(ind),-nan(ind),-nan(ind)
2363,-nan(ind),-nan(ind),-nan(ind)
2364,-nan(ind),-nan(ind),-nan(ind)
2365,-nan(ind),-nan(ind),-nan(ind)
2366,-nan(ind),-nan(ind),-nan(ind)
2367,-nan(ind),-nan(ind),-nan(ind)
2368,-nan(ind),-nan(ind),-nan(ind)
2369,-nan(ind),-nan(ind),-nan(ind)
2370,-nan(ind),-nan(ind),-nan(ind)
2371,-nan(ind),-nan(ind),-nan(ind)
2372,-nan(ind),-nan(ind),-nan(ind)
2373,-nan(ind),-nan(ind),-nan(ind)
2374,-nan(ind),-nan(ind),-nan(ind)
2375,-nan(ind),-nan(ind),-nan(ind)
2376,-nan(ind),-nan(ind),-nan(ind)
2377,-nan(ind),-nan(ind),-nan(ind)
2378,-nan(ind),-nan(ind),-nan(ind)
